2025-03-07 10:16:20,916 - INFO - Starting trading simulation with 1000 orders across 8 threads
2025-03-07 10:16:21,183 - INFO - Added Buy order: MSFT, 1 shares at $87.37 (ID: Buy-MSFT-1741371381.1835525-8299)
2025-03-07 10:16:21,184 - INFO - Added Sell order: MSFT, 84 shares at $388.52 (ID: Sell-MSFT-1741371381.1845572-4091)
2025-03-07 10:16:21,184 - INFO -   76 shares at $179.02 (ID: Buy-AMZN-1741371381.1412437-2115)
2025-03-07 10:16:21,184 - INFO - Added Sell order: NVDA, 50 shares at $239.99 (ID: Sell-NVDA-1741371381.1845572-6296)
2025-03-07 10:16:21,184 - INFO - MATCH: 50 shares of NVDA at $239.99 (Buy ID: Buy-NVDA-1741371381.182399-6369, Sell ID: Sell-NVDA-1741371381.1845572-6296)
2025-03-07 10:16:21,184 - INFO - Added Sell order: PYPL, 72 shares at $61.18 (ID: Sell-PYPL-1741371381.1845572-8190)
2025-03-07 10:16:21,184 - INFO - MATCH: 71 shares of PYPL at $61.18 (Buy ID: Buy-PYPL-1741371381.1486626-5423, Sell ID: Sell-PYPL-1741371381.1845572-8190)
2025-03-07 10:16:21,184 - INFO - MATCH: 1 shares of PYPL at $61.18 (Buy ID: Buy-PYPL-1741371381.1682982-6864, Sell ID: Sell-PYPL-1741371381.1845572-8190)
2025-03-07 10:16:21,184 - INFO - Added Sell order: META, 85 shares at $148.26 (ID: Sell-META-1741371381.1845572-4437)
2025-03-07 10:16:21,185 - INFO - MATCH: 84 shares of META at $148.26 (Buy ID: Buy-META-1741371381.1779659-4503, Sell ID: Sell-META-1741371381.1845572-4437)
2025-03-07 10:16:21,185 - INFO -   95 shares at $163.84 (ID: Buy-AMZN-1741371381.0628796-1867)
2025-03-07 10:16:21,185 - INFO - Added Buy order: AMZN, 35 shares at $332.63 (ID: Buy-AMZN-1741371381.185557-1314)
2025-03-07 10:16:21,185 - INFO - MATCH: 21 shares of AMZN at $185.83 (Buy ID: Buy-AMZN-1741371381.185557-1314, Sell ID: Sell-AMZN-1741371381.1835525-9286)
2025-03-07 10:16:21,186 - INFO - MATCH: 14 shares of AMZN at $320.78 (Buy ID: Buy-AMZN-1741371381.185557-1314, Sell ID: Sell-AMZN-1741371381.1726205-4601)
2025-03-07 10:16:21,186 - INFO - Added Buy order: MSFT, 67 shares at $447.81 (ID: Buy-MSFT-1741371381.186134-5494)
2025-03-07 10:16:21,186 - INFO - Added Buy order: MSFT, 76 shares at $479.25 (ID: Buy-MSFT-1741371381.186134-8725)
2025-03-07 10:16:21,186 - INFO - MATCH: 76 shares of MSFT at $124.46 (Buy ID: Buy-MSFT-1741371381.186134-8725, Sell ID: Sell-MSFT-1741371381.1714149-8572)
2025-03-07 10:16:21,186 - INFO - MATCH: 19 shares of MSFT at $124.46 (Buy ID: Buy-MSFT-1741371381.186134-5494, Sell ID: Sell-MSFT-1741371381.1714149-8572)
2025-03-07 10:16:21,186 - INFO -   57 shares at $161.04 (ID: Buy-AMZN-1741371381.1466563-2090)
2025-03-07 10:16:21,186 - INFO - MATCH: 48 shares of MSFT at $144.94 (Buy ID: Buy-MSFT-1741371381.186134-5494, Sell ID: Sell-MSFT-1741371381.155813-3907)
2025-03-07 10:16:21,186 - INFO - Added Sell order: INTC, 26 shares at $270.61 (ID: Sell-INTC-1741371381.186134-1118)
2025-03-07 10:16:21,186 - INFO - MATCH: 6 shares of INTC at $270.61 (Buy ID: Buy-INTC-1741371381.1497455-2160, Sell ID: Sell-INTC-1741371381.186134-1118)
2025-03-07 10:16:21,186 - INFO - MATCH: 20 shares of INTC at $270.61 (Buy ID: Buy-INTC-1741371381.1779659-3862, Sell ID: Sell-INTC-1741371381.186134-1118)
2025-03-07 10:16:21,186 - INFO - Added Sell order: MSFT, 44 shares at $446.33 (ID: Sell-MSFT-1741371381.186134-4513)
2025-03-07 10:16:21,186 - INFO - Added Sell order: AAPL, 85 shares at $340.97 (ID: Sell-AAPL-1741371381.186134-2242)
2025-03-07 10:16:21,186 - INFO - MATCH: 13 shares of AAPL at $340.97 (Buy ID: Buy-AAPL-1741371381.1726205-1534, Sell ID: Sell-AAPL-1741371381.186134-2242)
2025-03-07 10:16:21,186 - INFO -   29 shares at $147.16 (ID: Buy-AMZN-1741371381.0648804-8676)
2025-03-07 10:16:21,186 - INFO - Added Buy order: AAPL, 91 shares at $131.78 (ID: Buy-AAPL-1741371381.186134-7833)
2025-03-07 10:16:21,186 - INFO - Added Sell order: INTC, 16 shares at $491.68 (ID: Sell-INTC-1741371381.186134-3805)
2025-03-07 10:16:21,186 - INFO - Added Buy order: NVDA, 80 shares at $327.76 (ID: Buy-NVDA-1741371381.186134-4567)
2025-03-07 10:16:21,186 - INFO - Added Sell order: NFLX, 52 shares at $242.88 (ID: Sell-NFLX-1741371381.186134-1607)
2025-03-07 10:16:21,186 - INFO - MATCH: 80 shares of NVDA at $260.96 (Buy ID: Buy-NVDA-1741371381.186134-4567, Sell ID: Sell-NVDA-1741371381.1692977-2605)
2025-03-07 10:16:21,186 - INFO - Added Sell order: MSFT, 43 shares at $304.38 (ID: Sell-MSFT-1741371381.186134-8464)
2025-03-07 10:16:21,186 - INFO - Added Buy order: INTC, 50 shares at $273.54 (ID: Buy-INTC-1741371381.186134-5039)
2025-03-07 10:16:21,186 - INFO -   91 shares at $127.58 (ID: Buy-AMZN-1741371381.0445035-8166)
2025-03-07 10:16:21,186 - INFO - Added Buy order: AMZN, 57 shares at $387.80 (ID: Buy-AMZN-1741371381.186134-8700)
2025-03-07 10:16:21,186 - INFO - MATCH: 7 shares of AMZN at $320.78 (Buy ID: Buy-AMZN-1741371381.186134-8700, Sell ID: Sell-AMZN-1741371381.1726205-4601)
2025-03-07 10:16:21,186 - INFO - Added Sell order: MSFT, 51 shares at $305.56 (ID: Sell-MSFT-1741371381.186134-2184)
2025-03-07 10:16:21,186 - INFO - Added Buy order: NFLX, 70 shares at $427.52 (ID: Buy-NFLX-1741371381.186134-1378)
2025-03-07 10:16:21,186 - INFO - Added Buy order: MSFT, 91 shares at $417.74 (ID: Buy-MSFT-1741371381.186134-9187)
2025-03-07 10:16:21,186 - INFO - MATCH: 39 shares of NFLX at $191.92 (Buy ID: Buy-NFLX-1741371381.186134-1378, Sell ID: Sell-NFLX-1741371381.1079297-7271)
2025-03-07 10:16:21,186 - INFO - MATCH: 31 shares of NFLX at $242.88 (Buy ID: Buy-NFLX-1741371381.186134-1378, Sell ID: Sell-NFLX-1741371381.186134-1607)
2025-03-07 10:16:21,186 - INFO -   90 shares at $115.55 (ID: Buy-AMZN-1741371380.9630713-5991)
2025-03-07 10:16:21,186 - INFO - MATCH: 37 shares of MSFT at $144.94 (Buy ID: Buy-MSFT-1741371381.186134-9187, Sell ID: Sell-MSFT-1741371381.155813-3907)
2025-03-07 10:16:21,186 - INFO - Added Sell order: GOOG, 70 shares at $196.94 (ID: Sell-GOOG-1741371381.186134-3096)
2025-03-07 10:16:21,186 - INFO - MATCH: 54 shares of MSFT at $148.41 (Buy ID: Buy-MSFT-1741371381.186134-9187, Sell ID: Sell-MSFT-1741371381.16283-2536)
2025-03-07 10:16:21,186 - INFO - MATCH: 9 shares of GOOG at $196.94 (Buy ID: Buy-GOOG-1741371381.1751068-6896, Sell ID: Sell-GOOG-1741371381.186134-3096)
2025-03-07 10:16:21,191 - INFO - MATCH: 17 shares of GOOG at $196.94 (Buy ID: Buy-GOOG-1741371381.0977142-3566, Sell ID: Sell-GOOG-1741371381.186134-3096)
2025-03-07 10:16:21,191 - INFO - MATCH: 44 shares of GOOG at $196.94 (Buy ID: Buy-GOOG-1741371381.1577067-2386, Sell ID: Sell-GOOG-1741371381.186134-3096)
2025-03-07 10:16:21,191 - INFO - Added Sell order: PYPL, 65 shares at $186.08 (ID: Sell-PYPL-1741371381.1910408-8834)
2025-03-07 10:16:21,191 - INFO -   94 shares at $115.01 (ID: Buy-AMZN-1741371381.0977142-6303)
2025-03-07 10:16:21,191 - INFO - Added Buy order: MSFT, 39 shares at $112.92 (ID: Buy-MSFT-1741371381.1910408-7200)
2025-03-07 10:16:21,191 - INFO - Added Sell order: MSFT, 51 shares at $104.40 (ID: Sell-MSFT-1741371381.1910408-2306)
2025-03-07 10:16:21,191 - INFO - MATCH: 39 shares of MSFT at $104.40 (Buy ID: Buy-MSFT-1741371381.1910408-7200, Sell ID: Sell-MSFT-1741371381.1910408-2306)
2025-03-07 10:16:21,192 - INFO - Added Buy order: TSLA, 95 shares at $253.16 (ID: Buy-TSLA-1741371381.1924596-3725)
2025-03-07 10:16:21,192 - INFO - Added Buy order: INTC, 36 shares at $344.21 (ID: Buy-INTC-1741371381.1924596-4403)
2025-03-07 10:16:21,192 - INFO - Added Sell order: AAPL, 64 shares at $282.91 (ID: Sell-AAPL-1741371381.1924596-3413)
2025-03-07 10:16:21,192 - INFO - Added Sell order: TSLA, 80 shares at $103.05 (ID: Sell-TSLA-1741371381.1924596-7878)
2025-03-07 10:16:21,192 - INFO -   11 shares at $98.42 (ID: Buy-AMZN-1741371381.1577067-3010)
2025-03-07 10:16:21,192 - INFO - MATCH: 80 shares of TSLA at $103.05 (Buy ID: Buy-TSLA-1741371381.1924596-3725, Sell ID: Sell-TSLA-1741371381.1924596-7878)
2025-03-07 10:16:21,192 - INFO - Added Sell order: MSFT, 56 shares at $495.01 (ID: Sell-MSFT-1741371381.1924596-6120)
2025-03-07 10:16:21,192 - INFO - Added Sell order: NVDA, 8 shares at $66.52 (ID: Sell-NVDA-1741371381.1924596-8245)
2025-03-07 10:16:21,193 - INFO - MATCH: 8 shares of NVDA at $66.52 (Buy ID: Buy-NVDA-1741371381.182399-6369, Sell ID: Sell-NVDA-1741371381.1924596-8245)
2025-03-07 10:16:21,193 - INFO - Added Sell order: TSLA, 24 shares at $422.77 (ID: Sell-TSLA-1741371381.1937416-5920)
2025-03-07 10:16:21,193 - INFO - Added Buy order: INTC, 1 shares at $125.99 (ID: Buy-INTC-1741371381.1937416-4196)
2025-03-07 10:16:21,193 - INFO - Added Buy order: NFLX, 42 shares at $424.11 (ID: Buy-NFLX-1741371381.1937416-9137)
2025-03-07 10:16:21,193 - INFO -   80 shares at $97.53 (ID: Buy-AMZN-1741371381.1538084-1920)
2025-03-07 10:16:21,193 - INFO - BUY ORDERS for MSFT:
2025-03-07 10:16:21,193 - INFO - MATCH: 21 shares of NFLX at $242.88 (Buy ID: Buy-NFLX-1741371381.1937416-9137, Sell ID: Sell-NFLX-1741371381.186134-1607)
2025-03-07 10:16:21,194 - INFO - MATCH: 12 shares of NFLX at $312.27 (Buy ID: Buy-NFLX-1741371381.1937416-9137, Sell ID: Sell-NFLX-1741371381.1265368-6005)
2025-03-07 10:16:21,194 - INFO - Added Sell order: INTC, 75 shares at $209.88 (ID: Sell-INTC-1741371381.194741-6066)
2025-03-07 10:16:21,194 - INFO - MATCH: 2 shares of NFLX at $323.13 (Buy ID: Buy-NFLX-1741371381.1937416-9137, Sell ID: Sell-NFLX-1741371381.1327205-7020)
2025-03-07 10:16:21,194 - INFO - MATCH: 7 shares of NFLX at $345.87 (Buy ID: Buy-NFLX-1741371381.1937416-9137, Sell ID: Sell-NFLX-1741371381.1779659-9410)
2025-03-07 10:16:21,194 - INFO - MATCH: 55 shares of INTC at $209.88 (Buy ID: Buy-INTC-1741371381.1779659-3862, Sell ID: Sell-INTC-1741371381.194741-6066)
2025-03-07 10:16:21,194 - INFO -   90 shares at $85.32 (ID: Buy-AMZN-1741371380.9867892-6242)
2025-03-07 10:16:21,194 - INFO -   1 shares at $87.37 (ID: Buy-MSFT-1741371381.1835525-8299)
2025-03-07 10:16:21,194 - INFO - MATCH: 4 shares of INTC at $209.88 (Buy ID: Buy-INTC-1741371381.0427852-1205, Sell ID: Sell-INTC-1741371381.194741-6066)
2025-03-07 10:16:21,195 - INFO - MATCH: 16 shares of INTC at $209.88 (Buy ID: Buy-INTC-1741371381.1924596-4403, Sell ID: Sell-INTC-1741371381.194741-6066)
2025-03-07 10:16:21,195 - INFO - Added Sell order: MSFT, 70 shares at $368.31 (ID: Sell-MSFT-1741371381.1957412-7559)
2025-03-07 10:16:21,195 - INFO - Added Sell order: TSLA, 23 shares at $344.25 (ID: Sell-TSLA-1741371381.1957412-5825)
2025-03-07 10:16:21,196 - INFO - Added Sell order: AAPL, 48 shares at $311.09 (ID: Sell-AAPL-1741371381.1961498-7475)
2025-03-07 10:16:21,196 - INFO - Added Sell order: NVDA, 17 shares at $406.44 (ID: Sell-NVDA-1741371381.1961498-2787)
2025-03-07 10:16:21,196 - INFO -   74 shares at $81.47 (ID: Buy-AMZN-1741371381.0558398-7236)
2025-03-07 10:16:21,196 - INFO -   29 shares at $79.11 (ID: Buy-MSFT-1741371381.0455115-6788)
2025-03-07 10:16:21,196 - INFO - Added Buy order: PYPL, 83 shares at $98.10 (ID: Buy-PYPL-1741371381.1965058-4731)
2025-03-07 10:16:21,196 - INFO - Added Sell order: PYPL, 67 shares at $116.68 (ID: Sell-PYPL-1741371381.1965058-1557)
2025-03-07 10:16:21,196 - INFO - MATCH: 44 shares of PYPL at $116.68 (Buy ID: Buy-PYPL-1741371381.1682982-6864, Sell ID: Sell-PYPL-1741371381.1965058-1557)
2025-03-07 10:16:21,196 - INFO - MATCH: 1 shares of PYPL at $116.68 (Buy ID: Buy-PYPL-1741371381.081135-2844, Sell ID: Sell-PYPL-1741371381.1965058-1557)
2025-03-07 10:16:21,196 - INFO - MATCH: 22 shares of PYPL at $116.68 (Buy ID: Buy-PYPL-1741371381.0229263-5748, Sell ID: Sell-PYPL-1741371381.1965058-1557)
2025-03-07 10:16:21,197 - INFO - Added Sell order: NFLX, 12 shares at $330.60 (ID: Sell-NFLX-1741371381.1975598-2179)
2025-03-07 10:16:21,197 - INFO -   35 shares at $76.49 (ID: Buy-AMZN-1741371380.9350128-9366)
2025-03-07 10:16:21,197 - INFO -   24 shares at $66.67 (ID: Buy-MSFT-1741371381.1364338-7459)
2025-03-07 10:16:21,197 - INFO - Added Sell order: NVDA, 26 shares at $435.93 (ID: Sell-NVDA-1741371381.1975598-8698)
2025-03-07 10:16:21,197 - INFO - Added Sell order: NFLX, 59 shares at $166.91 (ID: Sell-NFLX-1741371381.1975598-9208)
2025-03-07 10:16:21,197 - INFO - Added Sell order: GOOG, 42 shares at $71.93 (ID: Sell-GOOG-1741371381.1975598-4484)
2025-03-07 10:16:21,197 - INFO - Added Sell order: MSFT, 24 shares at $82.27 (ID: Sell-MSFT-1741371381.1975598-9302)
2025-03-07 10:16:21,197 - INFO - Added Buy order: PYPL, 54 shares at $226.68 (ID: Buy-PYPL-1741371381.1975598-2737)
2025-03-07 10:16:21,197 - INFO - MATCH: 1 shares of MSFT at $82.27 (Buy ID: Buy-MSFT-1741371381.1835525-8299, Sell ID: Sell-MSFT-1741371381.1975598-9302)
2025-03-07 10:16:21,197 - INFO -   19 shares at $68.69 (ID: Buy-AMZN-1741371381.1446505-2755)
2025-03-07 10:16:21,197 - INFO -   71 shares at $66.43 (ID: Buy-MSFT-1741371381.0899265-4971)
2025-03-07 10:16:21,197 - INFO - MATCH: 32 shares of GOOG at $71.93 (Buy ID: Buy-GOOG-1741371381.1577067-2386, Sell ID: Sell-GOOG-1741371381.1975598-4484)
2025-03-07 10:16:21,197 - INFO - MATCH: 10 shares of GOOG at $71.93 (Buy ID: Buy-GOOG-1741371381.0827122-6898, Sell ID: Sell-GOOG-1741371381.1975598-4484)
2025-03-07 10:16:21,199 - INFO - MATCH: 54 shares of PYPL at $186.08 (Buy ID: Buy-PYPL-1741371381.1975598-2737, Sell ID: Sell-PYPL-1741371381.1910408-8834)
2025-03-07 10:16:21,199 - INFO - Added Sell order: INTC, 9 shares at $367.19 (ID: Sell-INTC-1741371381.1993678-2837)
2025-03-07 10:16:21,199 - INFO - Added Sell order: TSLA, 18 shares at $322.59 (ID: Sell-TSLA-1741371381.1993678-8283)
2025-03-07 10:16:21,199 - INFO - Added Sell order: NFLX, 30 shares at $264.92 (ID: Sell-NFLX-1741371381.1993678-2897)
2025-03-07 10:16:21,199 - INFO -   36 shares at $65.30 (ID: Buy-AMZN-1741371381.0398529-2986)
2025-03-07 10:16:21,199 - INFO -   25 shares at $51.47 (ID: Buy-MSFT-1741371380.9618745-2118)
2025-03-07 10:16:21,199 - INFO - Added Buy order: AAPL, 17 shares at $429.26 (ID: Buy-AAPL-1741371381.1993678-6396)
2025-03-07 10:16:21,199 - INFO - MATCH: 17 shares of AAPL at $282.91 (Buy ID: Buy-AAPL-1741371381.1993678-6396, Sell ID: Sell-AAPL-1741371381.1924596-3413)
2025-03-07 10:16:21,199 - INFO - Added Buy order: MSFT, 83 shares at $127.99 (ID: Buy-MSFT-1741371381.1993678-9618)
2025-03-07 10:16:21,199 - INFO - MATCH: 23 shares of MSFT at $82.27 (Buy ID: Buy-MSFT-1741371381.1993678-9618, Sell ID: Sell-MSFT-1741371381.1975598-9302)
2025-03-07 10:16:21,201 - INFO - MATCH: 12 shares of MSFT at $104.40 (Buy ID: Buy-MSFT-1741371381.1993678-9618, Sell ID: Sell-MSFT-1741371381.1910408-2306)
2025-03-07 10:16:21,201 - INFO - Added Buy order: MSFT, 41 shares at $300.54 (ID: Buy-MSFT-1741371381.2014885-9820)
2025-03-07 10:16:21,201 - INFO -   49 shares at $50.71 (ID: Buy-AMZN-1741371381.0936275-7993)
2025-03-07 10:16:21,201 - INFO - SELL ORDERS for MSFT:
2025-03-07 10:16:21,201 - INFO - MATCH: 36 shares of MSFT at $148.41 (Buy ID: Buy-MSFT-1741371381.2014885-9820, Sell ID: Sell-MSFT-1741371381.16283-2536)
2025-03-07 10:16:21,201 - INFO - Added Buy order: TSLA, 42 shares at $416.82 (ID: Buy-TSLA-1741371381.2014885-7388)
2025-03-07 10:16:21,201 - INFO - MATCH: 5 shares of MSFT at $150.71 (Buy ID: Buy-MSFT-1741371381.2014885-9820, Sell ID: Sell-MSFT-1741371381.0493836-8332)
2025-03-07 10:16:21,201 - INFO - MATCH: 18 shares of TSLA at $322.59 (Buy ID: Buy-TSLA-1741371381.2014885-7388, Sell ID: Sell-TSLA-1741371381.1993678-8283)
2025-03-07 10:16:21,202 - INFO - MATCH: 24 shares of TSLA at $325.03 (Buy ID: Buy-TSLA-1741371381.2014885-7388, Sell ID: Sell-TSLA-1741371381.1746197-9316)
2025-03-07 10:16:21,202 - INFO - Added Buy order: AMZN, 10 shares at $71.92 (ID: Buy-AMZN-1741371381.2026746-7579)
2025-03-07 10:16:21,202 - INFO - SELL ORDERS for AMZN:
2025-03-07 10:16:21,202 - INFO -   62 shares at $150.71 (ID: Sell-MSFT-1741371381.0493836-8332)
2025-03-07 10:16:21,202 - INFO - Added Sell order: MSFT, 10 shares at $116.61 (ID: Sell-MSFT-1741371381.2026746-4981)
2025-03-07 10:16:21,202 - INFO - MATCH: 10 shares of MSFT at $116.61 (Buy ID: Buy-MSFT-1741371381.1993678-9618, Sell ID: Sell-MSFT-1741371381.2026746-4981)
2025-03-07 10:16:21,202 - INFO - Added Sell order: GOOG, 76 shares at $323.34 (ID: Sell-GOOG-1741371381.2026746-9744)
2025-03-07 10:16:21,203 - INFO - Added Sell order: NVDA, 7 shares at $245.88 (ID: Sell-NVDA-1741371381.2036755-2507)
2025-03-07 10:16:21,203 - INFO - Added Sell order: NVDA, 4 shares at $110.39 (ID: Sell-NVDA-1741371381.2036755-7875)
2025-03-07 10:16:21,203 - INFO - MATCH: 4 shares of NVDA at $110.39 (Buy ID: Buy-NVDA-1741371381.182399-6369, Sell ID: Sell-NVDA-1741371381.2036755-7875)
2025-03-07 10:16:21,203 - INFO -   78 shares at $395.25 (ID: Sell-AMZN-1741371381.1518037-8100)
2025-03-07 10:16:21,203 - INFO -   38 shares at $152.54 (ID: Sell-MSFT-1741371381.0378528-3498)
2025-03-07 10:16:21,203 - INFO - MATCH: 7 shares of NVDA at $245.88 (Buy ID: Buy-NVDA-1741371381.182399-6369, Sell ID: Sell-NVDA-1741371381.2036755-2507)
2025-03-07 10:16:21,203 - INFO - Added Buy order: GOOG, 95 shares at $453.75 (ID: Buy-GOOG-1741371381.2036755-8925)
2025-03-07 10:16:21,203 - INFO - MATCH: 76 shares of GOOG at $323.34 (Buy ID: Buy-GOOG-1741371381.2036755-8925, Sell ID: Sell-GOOG-1741371381.2026746-9744)
2025-03-07 10:16:21,204 - INFO - MATCH: 19 shares of GOOG at $337.82 (Buy ID: Buy-GOOG-1741371381.2036755-8925, Sell ID: Sell-GOOG-1741371381.0229263-6577)
2025-03-07 10:16:21,204 - INFO - Added Buy order: TSLA, 82 shares at $311.37 (ID: Buy-TSLA-1741371381.2046762-2756)
2025-03-07 10:16:21,204 - INFO - Added Sell order: AMZN, 83 shares at $135.15 (ID: Sell-AMZN-1741371381.2046762-2400)
2025-03-07 10:16:21,204 - INFO -   66 shares at $397.50 (ID: Sell-AMZN-1741371381.176107-7778)
2025-03-07 10:16:21,204 - INFO -   96 shares at $192.50 (ID: Sell-MSFT-1741371381.0827122-3231)
2025-03-07 10:16:21,204 - INFO - MATCH: 50 shares of AMZN at $135.15 (Buy ID: Buy-AMZN-1741371381.186134-8700, Sell ID: Sell-AMZN-1741371381.2046762-2400)
2025-03-07 10:16:21,204 - INFO - MATCH: 33 shares of AMZN at $135.15 (Buy ID: Buy-AMZN-1741371381.1412437-2115, Sell ID: Sell-AMZN-1741371381.2046762-2400)
2025-03-07 10:16:21,204 - INFO - Added Buy order: MSFT, 84 shares at $318.94 (ID: Buy-MSFT-1741371381.2046762-3896)
2025-03-07 10:16:21,205 - INFO - Added Sell order: META, 99 shares at $251.19 (ID: Sell-META-1741371381.2056754-4393)
2025-03-07 10:16:21,205 - INFO - MATCH: 62 shares of MSFT at $150.71 (Buy ID: Buy-MSFT-1741371381.2046762-3896, Sell ID: Sell-MSFT-1741371381.0493836-8332)
2025-03-07 10:16:21,205 - INFO - MATCH: 22 shares of MSFT at $152.54 (Buy ID: Buy-MSFT-1741371381.2046762-3896, Sell ID: Sell-MSFT-1741371381.0378528-3498)
2025-03-07 10:16:21,205 - INFO -   7 shares at $399.31 (ID: Sell-AMZN-1741371380.9877954-2126)
2025-03-07 10:16:21,206 - INFO -   22 shares at $278.62 (ID: Sell-MSFT-1741371381.1327205-5232)
2025-03-07 10:16:21,206 - INFO - Added Sell order: PYPL, 28 shares at $478.47 (ID: Sell-PYPL-1741371381.206192-7437)
2025-03-07 10:16:21,206 - INFO - Added Buy order: MSFT, 10 shares at $248.58 (ID: Buy-MSFT-1741371381.206192-1312)
2025-03-07 10:16:21,206 - INFO - MATCH: 10 shares of MSFT at $152.54 (Buy ID: Buy-MSFT-1741371381.206192-1312, Sell ID: Sell-MSFT-1741371381.0378528-3498)
2025-03-07 10:16:21,206 - INFO - Added Sell order: NVDA, 79 shares at $111.13 (ID: Sell-NVDA-1741371381.206192-6016)
2025-03-07 10:16:21,206 - INFO - Added Buy order: TSLA, 100 shares at $147.76 (ID: Buy-TSLA-1741371381.206192-5932)
2025-03-07 10:16:21,206 - INFO - Added Sell order: NVDA, 60 shares at $134.75 (ID: Sell-NVDA-1741371381.206192-4773)
2025-03-07 10:16:21,206 - INFO -   63 shares at $438.33 (ID: Sell-AMZN-1741371381.081135-5462)
2025-03-07 10:16:21,206 - INFO -   19 shares at $291.55 (ID: Sell-MSFT-1741371381.137666-2401)
2025-03-07 10:16:21,207 - INFO - MATCH: 5 shares of NVDA at $111.13 (Buy ID: Buy-NVDA-1741371381.182399-6369, Sell ID: Sell-NVDA-1741371381.206192-6016)
2025-03-07 10:16:21,207 - INFO - MATCH: 54 shares of NVDA at $111.13 (Buy ID: Buy-NVDA-1741371381.1518037-4525, Sell ID: Sell-NVDA-1741371381.206192-6016)
2025-03-07 10:16:21,207 - INFO - Added Buy order: AMZN, 79 shares at $121.63 (ID: Buy-AMZN-1741371381.207709-2865)
2025-03-07 10:16:21,207 - INFO - MATCH: 7 shares of NVDA at $111.13 (Buy ID: Buy-NVDA-1741371381.1243677-8512, Sell ID: Sell-NVDA-1741371381.206192-6016)
2025-03-07 10:16:21,207 - INFO - MATCH: 13 shares of NVDA at $111.13 (Buy ID: Buy-NVDA-1741371381.1312025-1390, Sell ID: Sell-NVDA-1741371381.206192-6016)
2025-03-07 10:16:21,207 - INFO - MATCH: 1 shares of NVDA at $134.75 (Buy ID: Buy-NVDA-1741371381.1312025-1390, Sell ID: Sell-NVDA-1741371381.206192-4773)
2025-03-07 10:16:21,207 - INFO -   85 shares at $449.03 (ID: Sell-AMZN-1741371381.1466563-6386)
2025-03-07 10:16:21,207 - INFO -   1 shares at $292.03 (ID: Sell-MSFT-1741371381.0128982-1515)
2025-03-07 10:16:21,207 - INFO - MATCH: 59 shares of NVDA at $134.75 (Buy ID: Buy-NVDA-1741371381.1243677-3896, Sell ID: Sell-NVDA-1741371381.206192-4773)
2025-03-07 10:16:21,207 - INFO - Added Sell order: NFLX, 75 shares at $372.25 (ID: Sell-NFLX-1741371381.207709-3610)
2025-03-07 10:16:21,207 - INFO - Added Sell order: PYPL, 73 shares at $143.78 (ID: Sell-PYPL-1741371381.207709-1574)
2025-03-07 10:16:21,207 - INFO - MATCH: 67 shares of PYPL at $143.78 (Buy ID: Buy-PYPL-1741371381.0229263-5748, Sell ID: Sell-PYPL-1741371381.207709-1574)
2025-03-07 10:16:21,207 - INFO - Added Sell order: META, 78 shares at $94.29 (ID: Sell-META-1741371381.207709-5804)
2025-03-07 10:16:21,207 - INFO - Added Buy order: GOOG, 43 shares at $391.26 (ID: Buy-GOOG-1741371381.207709-1765)
2025-03-07 10:16:21,207 - INFO -   15 shares at $453.73 (ID: Sell-AMZN-1741371380.9340115-6169)
2025-03-07 10:16:21,207 - INFO -   43 shares at $304.38 (ID: Sell-MSFT-1741371381.186134-8464)
2025-03-07 10:16:21,207 - INFO - MATCH: 43 shares of GOOG at $337.82 (Buy ID: Buy-GOOG-1741371381.207709-1765, Sell ID: Sell-GOOG-1741371381.0229263-6577)
2025-03-07 10:16:21,207 - INFO - MATCH: 78 shares of META at $94.29 (Buy ID: Buy-META-1741371380.9997191-3262, Sell ID: Sell-META-1741371381.207709-5804)
2025-03-07 10:16:21,207 - INFO - Added Buy order: INTC, 38 shares at $81.69 (ID: Buy-INTC-1741371381.207709-1207)
2025-03-07 10:16:21,207 - INFO - Added Sell order: PYPL, 13 shares at $288.47 (ID: Sell-PYPL-1741371381.207709-6207)
2025-03-07 10:16:21,207 - INFO - Added Sell order: AAPL, 98 shares at $230.63 (ID: Sell-AAPL-1741371381.207709-9362)
2025-03-07 10:16:21,207 - INFO - Added Buy order: META, 34 shares at $197.46 (ID: Buy-META-1741371381.207709-9184)
2025-03-07 10:16:21,207 - INFO -   84 shares at $462.75 (ID: Sell-AMZN-1741371381.1813939-9183)
2025-03-07 10:16:21,207 - INFO -   51 shares at $305.56 (ID: Sell-MSFT-1741371381.186134-2184)
2025-03-07 10:16:21,207 - INFO - Added Sell order: TSLA, 80 shares at $447.17 (ID: Sell-TSLA-1741371381.207709-4285)
2025-03-07 10:16:21,211 - INFO - MATCH: 1 shares of META at $148.26 (Buy ID: Buy-META-1741371381.207709-9184, Sell ID: Sell-META-1741371381.1845572-4437)
2025-03-07 10:16:21,211 - INFO - Added Sell order: TSLA, 99 shares at $255.55 (ID: Sell-TSLA-1741371381.2113888-6870)
2025-03-07 10:16:21,211 - INFO - MATCH: 82 shares of TSLA at $255.55 (Buy ID: Buy-TSLA-1741371381.2046762-2756, Sell ID: Sell-TSLA-1741371381.2113888-6870)
2025-03-07 10:16:21,211 - INFO - Added Sell order: GOOG, 10 shares at $144.06 (ID: Sell-GOOG-1741371381.2113888-7490)
